Episode,SMILES,Reward
2281,Fc1c(F)c2c(C3(F)N=N3)c-2c1Cl,111.36704470550019
2283,Fc1c2c(Cl)c3c(c1-2)O3,43.9513159394434
2287,FOSC(F)(Cl)c1c(F)c2c(F)c(c1-c1c3c4oc1c(Cl)c4-3)S2,8.40708354090475
2289,Oc1ccc(-c2c(F)c3cc(Cl)c2-c2c(S)c(F)cc(CCl)c2Oc2cc(-c4cccc(F)c4)cc-3c2F)c(F)c1-c1c(F)cccc1OF,14.348953013325449
2292,FSc1c2c3c(F)c-3c1-2,4.6496400988644115
2294,ClOc1c(Cl)c2c3c1c23,7.241036837370587
2297,FSc1c2c(F)c(Cl)c(-c3c(Cl)c(F)c4c(F)c3-4)c1O2,33.8838207846642
2301,Fc1c(F)c2c(F)c-2c1F,9.725524787655841
2304,FSc1c2c3[nH]c1c(C(F)(F)Cl)c3-2,73.5862064973623
2306,FC1(Cl)c2c(c3c4c2n(Cl)c34)C1(F)SSCl,26.49400341902815
2316,FOc1c(F)c2c3c1c23,2.817142889616319
2333,FC(F)(SCl)c1c2c3c(Cl)c-3c1-2,75.40403145334344
2336,Clc1c2c3osoc1c-2c3Cl,89.46875531392743
2343,FSc1c2c(Cl)c3c(c1-2)O3,6.911139502703216
2344,c12c3c1c1c2c31,30.3090251508788
2349,FC1=C(c2c3c(Cl)c4c-3c2-4)C2=C3SC3=C1C2(F)F,84.52753467901329
2353,Fc1c2c(OCl)c3c(c1O2)C(F)(Cl)S3,84.50653646694768
2356,Fc1c(OCl)c2c3c(c1-2)C3(F)F,0.7874829624485804
2357,Fc1c(Cl)c2c3c1c3n2F,43.39756429895667
2358,Fc1c(F)c2c(Cl)c-2c1F,21.085968106919424
2359,FOc1c2c(F)c3c-2c1-3,48.41371128557488
2360,Nc1c(S)c(N(OCl)Sc2cccc(OF)c2)c(S)c(F)c1-c1c(F)c2c(F)c(-c3ccccc3O)c1-c1ccc-2c(Cc2ccccc2)c1,22.956435608563112
2362,FC1=C2C3=C(OCl)C4=C1SC24C3(F)F,57.16121013721131
2367,FSc1c(Cl)c2sc3c1c23,13.365694168033034
2376,Fc1c(F)c2c3c1c23,41.81031172321369
2377,Fc1c2c3c(F)c2c13,41.80563659597398
2378,FOc1c2c(c3[nH]c4c(SF)c(Cl)c5c(c4-5)c1c3Cl)N2OCl,63.75418403809022
2381,Fc1c(SCl)c(F)c2sn3c2c1-3,102.73782046155341
2382,Oc1c(OCCl)c2c(F)c(-c3ccccc3-c3ccccc3)c1-c1c(Cl)cc(c(SS)c1Cl)C(Cl)c1cc3cc(c1)-c1c-3c(F)c(Cl)c(F)c1-2,8.336698945937936
2384,Fc1c2c3c4sn(F)c1c4n(F)c1c4c(Cl)c-2c-4c1n3Cl,14.517101890101696
2388,FOc1c(Cl)c(F)c2c(-c3c(F)c4c5c3c45)c1-2,79.09804340723008
2396,FSC(F)(Cl)c1c(F)c(F)c2c(F)c1-2,27.397624500312762
2397,FOc1c(F)c2c(Cl)c(OF)c1-2,8.085144971111061
2399,FC12OSc3c4c(Cl)c(c5c3-c3c(Cl)c-5c(c5c3C51Cl)S4)O2,31.696842971064655
2404,Fc1c2c(F)c3c-2c1-3,41.90604763704129
2407,Fc1c(F)c2[nH]c1c(F)c2F,25.20642410182917
2410,FOc1c(SCl)c2c3sc3c12,101.65319111357854
2413,Fc1c2oc3c(Cl)c4c1c1c(Cl)c2c3c(Cl)c41,65.93709804297886
2415,Fc1c(Cl)c2c(F)c(Cl)c1-2,32.54152671021069
2421,Oc1c2cc(F)c(Cl)c1-c1c(-c3c(Cl)c4cc-4c3Sc3c(OF)c4c5c(F)c3c3c(c(Cl)c(Cl)c5c3SF)O4)cc-2c(-c2ccccc2)c1S,3.4686532225036695
2424,Fc1c2c(c3c(Cl)c1-3)S2,45.381944219714256
2428,Cc1ccc(-c2cc3c4c(F)c(F)c(c3OF)c3c(F)cc(-c5cc(F)c(NN)c(F)c5S)c(o2)c3-c2cc(Cl)c(OF)c(N)c2C4Cl)cc1,7.90506770314473
2431,Fc1c(Cl)c2c3oc1c32,47.760831740754405
2437,FSc1c(F)c(Cl)c2c3c4c(F)c(c5oc4c5c13)C2(F)Cl,17.759559672690443
2438,Cc1ccc(-c2c(N)c(F)c3c4c2c2c(O)c(c(Cl)c3c2F)-c2c(cc(N)c(F)c2OF)-c2c(O)c(F)c-4c(-c3ccccc3)c2Cl)c(F)c1,5.3741378590684
2441,Fn1c2c3c(Cl)c1c1c2N3C1(F)Cl,29.798082557319074
2447,FOc1c(Cl)c(SCl)c2c3c1C3(F)Sc1c(F)c3c(F)c-2c1-3,50.97137909078754
2450,ClOC1(Cl)c2c3c4c-3c1c2-4,4.60755218355561
2462,Fc1c2c(F)c3ooc3c1-2,31.094989234454218
2474,FSOc1c2c3oc1c(c3F)Oc1c3c(Cl)c-3c(Cl)c1-2,77.04802683164017
2475,FSc1c2c3c(F)c4c5[nH]oc6c2c6c1c1c2on(Cl)oc3c5c1c(Cl)c(F)c24,14.369755536660513
2485,Fc1c(Cl)c2c(-c3c(Cl)c4oc5c3c45)c(C(F)(Cl)c3c(F)c4ooc5c3c45)c1-2,1.1396432469118467
2490,FSc1c2c(Cl)nc3c(F)c1n1oc4c(Cl)c(F)c1c(Cl)c4c32,26.017421575607067
2494,COc1cc2[nH]c#cc2c(-c2c(S)c3c(F)c4c2-c2c(S)c3c(F)c3c2oc2c(F)cc(c(OO)c24)C(Cl)(CF)N(c2ccccc2)O3)c1F,13.70870054332568
2500,Nc1c(F)c(-c2ccccc2)cc(C2(F)c3ccc(cc3Cl)N3Oc4c(SCl)c5c3c(c42)C(F)(F)c2c(Cl)c3c4c(c2SCl)N3N2OC542)c1F,1.3085138225167512
2502,FOC1=C2C(Cl)=C3C(=C1c1c(F)c4c5c(c1-5)C4(F)SF)C32F,50.09793268597946
2511,FOc1c(F)c2c(F)c(F)c1-2,27.68677549983764
2515,FOc1c(F)c2c(F)c-2c1SSc1c(SF)c(F)c2c(F)c1-2,19.991212077486082
2516,Fc1c(Cl)c2c3sc1c32,47.193748226800174
2518,Clc1c2c(Cl)c3c-2c1-3,45.36020064255009
2522,Fc1c2c(F)c3c(c1-2)-c1c2c4sc1c(c4F)C32Cl,55.94678814666621
2532,Fc1c(F)c2c3oc3c12,45.19843979248267
2534,Fc1c(Cl)c2c(SCl)c(-c3c4c(Cl)c(Oc5c6c(SC(F)(F)F)c7c-6c5-7)c(Cl)c3O4)c1-2,0.5173644611472832
2540,CSc1c(-c2ccccc2)c2ccc1c1c(F)c(OCl)c3c(c21)-c1c(Cl)cc(O)c(c1F)-c1c(F)c(F)c-3c(O)c1-c1ccc(N)c(F)c1F,26.11121217060066
2543,Clc1c2nc(Cl)c3c(Cl)c4[nH]c2c2c4c4c3oc1c24,98.52483966734955
2554,FOc1c(Cl)c2c(Cl)c(Cl)c1c1c3[nH]c4c(SCl)c5c6c(Cl)c4c1c6c5c23,20.525962902779206
2564,Fc1c2c(c3c(F)c1-3)S2,43.631309876528164
2574,Fc1c2c(Cl)c(Cl)c3s[nH]c4c(c(F)c5[nH]c5c24)c13,67.33267963139137
2579,Fc1c(Cl)c2c3c4c1nnc1c(Cl)c(SSCl)c(c4c13)n2F,30.767039874095726
2580,FC1=Nc2c(OCl)c1c1c(F)c2-1,21.308860182953023
2582,FSC1=C2C3=C(Cl)C(=C1F)C32Cl,75.84526975707664
2591,Fc1c(F)c2c3c(c1Cl)-c1c-2c-3c2ssc2c1F,63.84781043981514
2592,Fc1c2c3c(F)c2c13,41.38343815893698
2595,Fc1c(Cl)c2c1c1c3c(Cl)c4sc5c(Cl)c6c5c(c5c4c35)c6n(F)c21,46.51613334688687
2597,FOc1c(F)c(Cl)c2c(F)c1-2,38.973182302729924
2611,FC12c3c(Cl)c(c4c1c3-4)N2SSOCl,48.82377101033137
2615,FSc1c(F)c(F)c2c3c4[nH]c5c(F)c4c1c2c53,66.11459586778996
2616,FSC1(F)c2c(Cl)c1c1c#coc1c2F,70.04002696971858
2618,Fc1c(F)c(C(F)(F)Cl)c2c(Cl)c1O2,28.464371175522775
2623,Fc1c(SSCl)c2c(F)c(Cl)c1-2,75.0167244625001
2626,FOc1c2c(Cl)c3c-2c1C(F)(F)O3,82.88168970801225
2630,FOc1c(F)c(F)c2c(c1F)C2(F)Cl,26.13963784450698
2639,c12c3c1c1c2c31,30.3090251508788
2641,Fc1c(Cl)c2c3c1c23,43.829568651391924
2647,Fc1c(Cl)c(F)c2c(Cl)c1-2,22.619602431168357
2649,Fc1c(F)c2c(c(F)c1Cl)O2,17.385564619736094
2650,Cc1ccc(-c2cc(OCl)c(N)c(SCl)c2-c2c(OS)c3c4c5cc6[nH]c7c(F)c8cc(c9c(OF)c(F)c%10c5c(F)c6c9c8%10)c7c2c34)cc1,19.165057740624185
2651,Fc1c(Cl)c2c3c2c2c=3oc12,41.7089708814748
2657,FOc1c(F)c2c(F)c-2c1Oc1c2c(Cl)c(F)c-2c1C(F)(Cl)SCl,3.235986807131904
2661,Fc1c(F)c2c(F)c(c1Cl)c1c(F)c(Cl)c3c2c1-3,19.19639207945999
2665,Fc1c(C2(F)Oc3c(Cl)c2c(F)c2c3c3c4c5[nH]c5c4c23)c2oc3c(sc1c(Cl)c2Cl)O3,35.78254601952216
2666,Fc1c2c3c-2c(F)c1C(F)(SCl)S3,66.68296018114698
2667,ClSSC1(Cl)N=C(c2c3c4c(Cl)c-4c2-3)O1,79.61394358202475
2679,FOc1c2c(Cl)c3c4c(Cl)c(OCl)c5c3c1c5c24,69.39338113298798
2701,Fc1c2c(Cl)c(SCl)c-2c1-c1c(Cl)c2c(Cl)c3on2c13,36.36019418502674
2705,Fc1c2c3[nH]c1c(SCl)c3-2,8.220943069708857
2706,Fc1c2c(Cl)c3c(c1-2)S3,45.95567405348622
2707,Cc1c(N(O)c2ccccc2N)cc(-c2c(O)c(-c3c(S)c(F)c(Cc4c(F)c5cc(Cl)c4-5)c(F)c3SF)c(C)c(OF)c2OCl)c(F)c1Cl,13.752326637599392
2709,FOc1c(F)c2c3c(oc4c5[nH]c(c(F)c5F)c43)c1-2,78.61963577625954
2713,Fc1c2c3c4c-2c1C34F,6.022495414171358
2722,FSc1c(F)c2c(F)c-2c1F,38.79116586664464
2725,ClSc1c2c3c(Cl)c-3c1-2,9.23794715994834
2726,ClOSc1c2c(Cl)c3c-2c1-3,12.285913526052427
2728,FOc1c(Cl)c(F)c2c(Cl)c1-2,41.21933063057573
2730,Fc1c(Cl)c2c(c3c(Cl)noc13)O2,139.2950079697014
2738,FOc1c(OCl)c2c(c3c1-c1c(F)c(Cl)c(F)c-3c1F)C(Cl)=N2,15.302479831861167
2743,Fc1nc2c(OCl)c(Cl)c(Cl)c(F)c2s1,36.02028459471746
2745,Fc1c(F)c2c3[nH]o[nH]c1c32,13.774448876092688
2756,FOC(Cl)(Cl)c1c(F)c2c3c(c1-3)N=C1SC12Cl,57.44547329430252
2762,Cc1cc(S)c2c3c1c1c(F)c(c(F)cc1oc1cc(F)c(F)c(c1OSF)c1c4c(F)c(Cl)c(oc5c(Cl)c6ocnc6c(Cl)c52)c41)SN3,8.161003630369972
2768,Fc1c(F)c2c(F)c-2c1F,9.65946850641926
2769,Fc1c(Cl)c(Cl)c2c3c4c(F)c5c(c13)c5c24,65.14505428454092
2775,FOc1c2c3c(SOCl)c2c13,4.615897068713291
2785,FOC(F)(Cl)c1c2c3oc1c(F)c3-2,52.982011137361745
2791,Fc1c2c1c1c(F)c2n1SSCl,90.4900384010903
2792,FSc1c(F)c2c3c1nc(Cl)c1c(SF)c4c(Cl)c4c1c23,66.33811024256957
2801,FOSOc1c2c3c(F)c2c13,10.96659547000241
2805,FOc1c(OF)c2c3c1c3n2F,8.038140913570334
2808,Fc1c2c(Cl)c3c(c1-2)C(F)(Cl)OS3,75.78212258835906
2818,FSc1c(F)c(F)c2c(c1SF)O2,1.7980334317117581
2819,Clc1c2c(Cl)c3[nH][nH]c3c1-2,52.1276875197774
2821,Fc1c(F)c2c3sc4c5c(F)c6c3c1c6c4n25,83.03020460693125
2822,FOc1c2c3c(c(F)c1-c1c(F)c(c(F)c4c1S4)SSO2)O3,39.26604948174699
2825,Fc1c2c(Cl)c(c(SCl)c1-c1c(F)c3nnc1c(F)c3F)N=N2,39.79618007216067
2827,FOc1c2c3c(F)c-3c1-2,48.02863269476477
2832,Fc1c2c3c(Cl)c2c13,43.50366807568829
2835,Cc1cc(F)c2c3c1oc1ccc(O)c3c1c1c3c4cc(sc5c6[nH]c7c(OF)c5c5c(F)c(c(Cl)c(Cl)c5c5c(F)cc3c(F)c5o4)c76)c21,2.5869946691881567
2838,FSc1c(Cl)c2c3c1c23,7.6804355870597325
2842,Fc1c(Cl)c2sc3c(SSCl)c(Cl)c4c(c3F)c(c1F)c2-4,4.892351392611307
2847,Clc1c2c(Cl)c3c-2c1-3,45.36020064255009
2851,Fc1c(F)c(F)c(Cl)c(F)c1F,51.21440210389703
2852,FOSc1c(Cl)c2c(F)c3c1SC3=N2,104.5450642289684
2854,FOc1c(Cl)c2c(F)c(F)c1-2,38.562399057265
2857,ClSc1c(Cl)c2c3sc1c32,101.47808697615093
2862,FSC1(Cl)c2c(Cl)c3c(F)c(c21)O3,74.53548944661262
2863,FSOc1c(SOCl)c(Cl)c2c(Cl)c1-2,20.60510167660555
2870,FC1(OCl)c2c3c4c(Cl)c-3c2C41F,56.75711378444637
2876,Fc1c2c(Cl)c3c(c1-2)O3,44.37244224247857
2879,Fc1c2c3c(Cl)c2c13,43.27180429174147
2880,Fc1c(F)c2c(F)c-2c1F,13.7912745811458
2881,Fc1c(SCl)c2c3c(F)c1n2-3,16.407557927889155
2883,Clc1c(Cl)c2c3sc1c32,48.88422206659082
2888,FOc1c(F)c2c(F)c-2c1SCl,95.37119143721847
2890,Fc1c(Cl)c(OCl)c2c(F)c1-2,41.49720901681209
2893,Fc1c(Cl)c2c3[nH]c1c32,49.016588482859
2894,Fc1c2c3c(c(F)c1-3)S2,46.79894293843826
2898,FSSc1c(F)c2[nH]c3c(Cl)c(OCl)c4c(SF)c3n3c1c4c23,19.776763967236498
2901,Fc1c2c3c(C45N=C4c4c(Cl)c(Cl)c6c(c4-6)O5)c-3c1-c1n[nH]c3c-2c(F)c(OCl)c(F)c13,33.67174802896468
2902,Fc1c(F)c2c3c1c23,41.21437528694652
2904,Fc1c(F)c2c(-c3c(F)c4c5c3c45)c(Cl)c1c1c3[nH]c4c1c4c23,61.36510529522535
2909,Fc1c(Cl)c2c(OSCl)nc3c1c23,101.92005821562388
2921,Fc1c(Cl)c2c3c1c23,43.829568651391924
2923,Fc1c2oc3c4c1c1c5oc5c(Cl)c4c1c23,92.28760661753918
2927,Fc1c(Cl)c2c(ssc3c(F)c4oc(c4F)c32)c2oc12,61.15311546252458
2930,c12c3c1c1c2c31,30.735528525961477
2932,Fc1c2c3c(Cl)c-3c1-2,43.521949319909844
2937,FSc1c2oc1c1sc3c4c(c(F)c(Cl)c3c1c2F)S4,50.2018025661313
